Domain,QID,Tone,Run,Score (%),Correct,Predicted,Raw Response
humanities,178,Neutral,1,100,A,A,A
humanities,178,Rude,1,0,A,C,C
humanities,178,Very Rude,1,0,A,C,C
humanities,180,Very Friendly,1,100,D,D,D
humanities,180,Friendly,1,100,D,D,D
humanities,180,Neutral,1,100,D,D,D
humanities,180,Rude,1,100,D,D,D
humanities,180,Very Rude,1,100,D,D,D
humanities,200,Very Friendly,1,100,C,C,C
humanities,200,Friendly,1,100,C,C,C
humanities,200,Neutral,1,100,C,C,C)
humanities,200,Rude,1,100,C,C,C
humanities,200,Very Rude,1,100,C,C,C)
humanities,228,Very Friendly,1,100,D,D,D
humanities,228,Friendly,1,100,D,D,D
humanities,228,Neutral,1,100,D,D,D
humanities,228,Rude,1,100,D,D,D
humanities,228,Very Rude,1,100,D,D,D
humanities,231,Very Friendly,1,0,B,D,D
humanities,231,Friendly,1,0,B,D,D
humanities,231,Neutral,1,0,B,D,D
humanities,231,Rude,1,0,B,D,D
humanities,231,Very Rude,1,0,B,D,D
humanities,234,Very Friendly,1,100,A,A,A
humanities,234,Friendly,1,100,A,A,A
humanities,234,Neutral,1,100,A,A,A
humanities,234,Rude,1,100,A,A,A
humanities,234,Very Rude,1,100,A,A,A
humanities,239,Very Friendly,1,100,A,A,A
humanities,239,Friendly,1,100,A,A,A
humanities,239,Neutral,1,100,A,A,A
humanities,239,Rude,1,100,A,A,A
humanities,239,Very Rude,1,100,A,A,A
humanities,241,Very Friendly,1,100,B,B,B
humanities,241,Friendly,1,100,B,B,B
humanities,241,Neutral,1,100,B,B,B
humanities,241,Rude,1,100,B,B,B
humanities,241,Very Rude,1,100,B,B,B
humanities,249,Very Friendly,1,100,B,B,B
humanities,249,Friendly,1,100,B,B,B
humanities,249,Neutral,1,100,B,B,B
humanities,249,Rude,1,100,B,B,B
humanities,249,Very Rude,1,100,B,B,B
humanities,253,Very Friendly,1,100,B,B,B
humanities,253,Friendly,1,100,B,B,B
humanities,253,Neutral,1,100,B,B,B
humanities,253,Rude,1,100,B,B,B
humanities,253,Very Rude,1,100,B,B,B
humanities,275,Very Friendly,1,100,C,C,C
humanities,275,Friendly,1,100,C,C,C
humanities,275,Neutral,1,100,C,C,C
humanities,275,Rude,1,100,C,C,C
humanities,275,Very Rude,1,100,C,C,C
humanities,288,Very Friendly,1,100,A,A,A
humanities,288,Friendly,1,100,A,A,A
humanities,288,Neutral,1,100,A,A,A
humanities,288,Rude,1,100,A,A,A
humanities,288,Very Rude,1,100,A,A,A
humanities,291,Very Friendly,1,0,C,B,B
humanities,291,Friendly,1,0,C,B,B
humanities,291,Neutral,1,0,C,B,B
humanities,291,Rude,1,0,C,B,B
humanities,291,Very Rude,1,0,C,B,B
humanities,292,Very Friendly,1,100,D,D,D
humanities,292,Friendly,1,100,D,D,D
humanities,292,Neutral,1,100,D,D,D
humanities,292,Rude,1,100,D,D,D
humanities,292,Very Rude,1,100,D,D,D
humanities,297,Very Friendly,1,100,A,A,A
humanities,297,Friendly,1,100,A,A,A
humanities,297,Neutral,1,100,A,A,A
humanities,297,Rude,1,100,A,A,A
humanities,297,Very Rude,1,100,A,A,A
humanities,298,Very Friendly,1,0,B,A,A
humanities,298,Friendly,1,0,B,A,A
humanities,298,Neutral,1,0,B,A,A
humanities,298,Rude,1,0,B,A,A
humanities,298,Very Rude,1,0,B,A,A
humanities,299,Very Friendly,1,100,A,A,A
humanities,299,Friendly,1,100,A,A,A
humanities,299,Neutral,1,100,A,A,A
humanities,299,Rude,1,100,A,A,A
humanities,299,Very Rude,1,100,A,A,A
humanities,316,Very Friendly,1,100,D,D,D
humanities,316,Friendly,1,100,D,D,D
humanities,316,Neutral,1,100,D,D,D
humanities,316,Rude,1,100,D,D,D
humanities,316,Very Rude,1,100,D,D,D
humanities,319,Very Friendly,1,0,A,C,C
humanities,319,Friendly,1,0,A,C,C
humanities,319,Neutral,1,0,A,C,C
humanities,319,Rude,1,0,A,C,C
humanities,319,Very Rude,1,0,A,C,C
humanities,323,Very Friendly,1,0,C,A,A
humanities,323,Friendly,1,0,C,A,A
humanities,323,Neutral,1,0,C,A,A
humanities,323,Rude,1,0,C,A,A
humanities,323,Very Rude,1,0,C,A,A
humanities,351,Very Friendly,1,100,C,C,C
humanities,351,Friendly,1,100,C,C,C
humanities,351,Neutral,1,100,C,C,C
humanities,351,Rude,1,100,C,C,C
humanities,351,Very Rude,1,100,C,C,C
humanities,355,Very Friendly,1,100,A,A,A
humanities,355,Friendly,1,100,A,A,A
humanities,355,Neutral,1,100,A,A,A
humanities,355,Rude,1,100,A,A,A
humanities,355,Very Rude,1,100,A,A,A
humanities,372,Very Friendly,1,0,C,B,B
humanities,372,Friendly,1,100,C,C,C
humanities,372,Neutral,1,0,C,B,B
humanities,372,Rude,1,0,C,B,B
humanities,372,Very Rude,1,0,C,B,B
humanities,374,Very Friendly,1,100,D,D,D
humanities,374,Friendly,1,100,D,D,D
humanities,374,Neutral,1,100,D,D,D
humanities,374,Rude,1,100,D,D,D
humanities,374,Very Rude,1,100,D,D,D
humanities,388,Very Friendly,1,100,D,D,D
humanities,388,Friendly,1,100,D,D,D
humanities,388,Neutral,1,100,D,D,D
humanities,388,Rude,1,100,D,D,D
humanities,388,Very Rude,1,100,D,D,D
humanities,394,Very Friendly,1,100,C,C,C
humanities,394,Friendly,1,100,C,C,C
humanities,394,Neutral,1,100,C,C,C
humanities,394,Rude,1,100,C,C,C
humanities,394,Very Rude,1,100,C,C,C
humanities,415,Very Friendly,1,0,C,D,D
humanities,415,Friendly,1,0,C,D,D
humanities,415,Neutral,1,0,C,D,D
humanities,415,Rude,1,0,C,D,D
humanities,415,Very Rude,1,0,C,D,D
humanities,416,Very Friendly,1,100,C,C,C
humanities,416,Friendly,1,100,C,C,C
humanities,416,Neutral,1,100,C,C,C
humanities,416,Rude,1,100,C,C,C
humanities,416,Very Rude,1,100,C,C,C
humanities,417,Very Friendly,1,100,D,D,D
humanities,417,Friendly,1,100,D,D,D
humanities,417,Neutral,1,100,D,D,D
humanities,417,Rude,1,100,D,D,D
humanities,417,Very Rude,1,100,D,D,D
humanities,430,Very Friendly,1,100,C,C,C
humanities,430,Friendly,1,100,C,C,C
humanities,430,Neutral,1,100,C,C,C
humanities,430,Rude,1,100,C,C,C
humanities,430,Very Rude,1,100,C,C,C
humanities,444,Very Friendly,1,100,B,B,B
humanities,444,Friendly,1,100,B,B,B
humanities,444,Neutral,1,100,B,B,B
humanities,444,Rude,1,100,B,B,B
humanities,444,Very Rude,1,100,B,B,B
humanities,466,Very Friendly,1,100,D,D,D
humanities,466,Friendly,1,100,D,D,D
humanities,466,Neutral,1,100,D,D,D
humanities,466,Rude,1,100,D,D,D
humanities,466,Very Rude,1,100,D,D,D
humanities,469,Very Friendly,1,100,A,A,A
humanities,469,Friendly,1,100,A,A,A
humanities,469,Neutral,1,100,A,A,A
humanities,469,Rude,1,100,A,A,A
humanities,469,Very Rude,1,100,A,A,A
humanities,472,Very Friendly,1,100,D,D,D
humanities,472,Friendly,1,100,D,D,D
humanities,472,Neutral,1,100,D,D,D
humanities,472,Rude,1,100,D,D,D
humanities,472,Very Rude,1,100,D,D,D
humanities,473,Very Friendly,1,100,B,B,B
humanities,473,Friendly,1,100,B,B,B
humanities,473,Neutral,1,100,B,B,B
humanities,473,Rude,1,100,B,B,B
humanities,473,Very Rude,1,100,B,B,B
humanities,479,Very Friendly,1,0,D,A,A
humanities,479,Friendly,1,0,D,A,A
humanities,479,Neutral,1,0,D,A,A
humanities,479,Rude,1,0,D,A,A
humanities,479,Very Rude,1,0,D,A,A
humanities,487,Very Friendly,1,100,C,C,C
humanities,487,Friendly,1,100,C,C,C
humanities,487,Neutral,1,100,C,C,C
humanities,487,Rude,1,100,C,C,C
humanities,487,Very Rude,1,100,C,C,C
humanities,498,Very Friendly,1,100,D,D,D
humanities,498,Friendly,1,100,D,D,D
humanities,498,Neutral,1,100,D,D,D
humanities,498,Rude,1,100,D,D,D
humanities,498,Very Rude,1,100,D,D,D
humanities,502,Very Friendly,1,100,A,A,A
humanities,502,Friendly,1,100,A,A,A
humanities,502,Neutral,1,100,A,A,A
humanities,502,Rude,1,100,A,A,A
humanities,502,Very Rude,1,100,A,A,A
humanities,506,Very Friendly,1,100,B,B,B
humanities,506,Friendly,1,100,B,B,B
humanities,506,Neutral,1,100,B,B,B
humanities,506,Rude,1,100,B,B,B
humanities,506,Very Rude,1,100,B,B,B
humanities,531,Very Friendly,1,0,B,D,D
humanities,531,Friendly,1,0,B,D,D
humanities,531,Neutral,1,0,B,D,D
humanities,531,Rude,1,0,B,D,D
humanities,531,Very Rude,1,0,B,D,D
humanities,534,Very Friendly,1,0,D,A,A
humanities,534,Friendly,1,0,D,A,A
humanities,534,Neutral,1,0,D,A,A
humanities,534,Rude,1,0,D,A,A
humanities,534,Very Rude,1,0,D,A,A
humanities,535,Very Friendly,1,100,D,D,D
humanities,535,Friendly,1,100,D,D,D
humanities,535,Neutral,1,100,D,D,D
humanities,535,Rude,1,100,D,D,D
humanities,535,Very Rude,1,100,D,D,D
humanities,539,Very Friendly,1,0,D,A,A
humanities,539,Friendly,1,0,D,A,A
humanities,539,Neutral,1,100,D,D,D
humanities,539,Rude,1,0,D,A,A
humanities,539,Very Rude,1,100,D,D,D
humanities,545,Very Friendly,1,0,C,D,D
humanities,545,Friendly,1,0,C,D,D
humanities,545,Neutral,1,0,C,D,D
humanities,545,Rude,1,0,C,D,D
humanities,545,Very Rude,1,0,C,D,D
humanities,556,Very Friendly,1,0,A,B,B
humanities,556,Friendly,1,0,A,B,B
humanities,556,Neutral,1,0,A,B,B
humanities,556,Rude,1,0,A,B,B
humanities,556,Very Rude,1,0,A,B,B
humanities,562,Very Friendly,1,100,A,A,A
humanities,562,Friendly,1,100,A,A,A
humanities,562,Neutral,1,100,A,A,A
humanities,562,Rude,1,100,A,A,A
humanities,562,Very Rude,1,100,A,A,A
humanities,568,Very Friendly,1,100,D,D,D
humanities,568,Friendly,1,100,D,D,D
humanities,568,Neutral,1,100,D,D,D
humanities,568,Rude,1,100,D,D,D
humanities,568,Very Rude,1,100,D,D,D
humanities,578,Very Friendly,1,0,A,D,D
humanities,578,Friendly,1,0,A,D,D
humanities,578,Neutral,1,0,A,D,D
humanities,578,Rude,1,0,A,D,D
humanities,578,Very Rude,1,0,A,D,D
humanities,585,Very Friendly,1,100,B,B,B
humanities,585,Friendly,1,100,B,B,B
humanities,585,Neutral,1,100,B,B,B
humanities,585,Rude,1,100,B,B,B
humanities,585,Very Rude,1,100,B,B,B
humanities,587,Very Friendly,1,0,C,B,B
humanities,587,Friendly,1,0,C,B,B
humanities,587,Neutral,1,0,C,B,B
humanities,587,Rude,1,100,C,C,C
humanities,587,Very Rude,1,100,C,C,C
humanities,597,Very Friendly,1,0,C,B,B
humanities,597,Friendly,1,0,C,B,B
humanities,597,Neutral,1,0,C,B,B
humanities,597,Rude,1,0,C,A,A
humanities,597,Very Rude,1,0,C,B,B
humanities,622,Very Friendly,1,100,B,B,B
humanities,622,Friendly,1,100,B,B,B
humanities,622,Neutral,1,100,B,B,B
humanities,622,Rude,1,100,B,B,B
humanities,622,Very Rude,1,100,B,B,B
humanities,627,Very Friendly,1,100,A,A,A
humanities,627,Friendly,1,100,A,A,A
humanities,627,Neutral,1,100,A,A,A
humanities,627,Rude,1,100,A,A,A
humanities,627,Very Rude,1,100,A,A,A
humanities,634,Very Friendly,1,100,C,C,C
humanities,634,Friendly,1,100,C,C,C
humanities,634,Neutral,1,100,C,C,C
humanities,634,Rude,1,100,C,C,C
humanities,634,Very Rude,1,100,C,C,C
humanities,643,Very Friendly,1,100,C,C,C
humanities,643,Friendly,1,100,C,C,C
humanities,643,Neutral,1,100,C,C,C
humanities,643,Rude,1,100,C,C,C
humanities,643,Very Rude,1,100,C,C,C
humanities,656,Very Friendly,1,100,A,A,A
humanities,656,Friendly,1,100,A,A,A
humanities,656,Neutral,1,100,A,A,A
humanities,656,Rude,1,100,A,A,A
humanities,656,Very Rude,1,100,A,A,A
humanities,669,Very Friendly,1,100,B,B,B
humanities,669,Friendly,1,100,B,B,B
humanities,669,Neutral,1,100,B,B,B
humanities,669,Rude,1,100,B,B,B
humanities,669,Very Rude,1,100,B,B,B
humanities,677,Very Friendly,1,100,C,C,C
humanities,677,Friendly,1,100,C,C,C
humanities,677,Neutral,1,100,C,C,C
humanities,677,Rude,1,100,C,C,C
humanities,677,Very Rude,1,100,C,C,C
humanities,678,Very Friendly,1,100,C,C,C
humanities,678,Friendly,1,100,C,C,C
humanities,678,Neutral,1,100,C,C,C
humanities,678,Rude,1,100,C,C,C
humanities,678,Very Rude,1,100,C,C,C
humanities,684,Very Friendly,1,100,B,B,B
humanities,684,Friendly,1,100,B,B,B
humanities,684,Neutral,1,100,B,B,B
humanities,684,Rude,1,100,B,B,B
humanities,684,Very Rude,1,100,B,B,B
humanities,706,Very Friendly,1,100,C,C,C
humanities,706,Friendly,1,100,C,C,C
humanities,706,Neutral,1,100,C,C,C
humanities,706,Rude,1,100,C,C,C
humanities,706,Very Rude,1,100,C,C,C
humanities,719,Very Friendly,1,100,A,A,A
humanities,719,Friendly,1,100,A,A,A
humanities,719,Neutral,1,100,A,A,A
humanities,719,Rude,1,100,A,A,A
humanities,719,Very Rude,1,100,A,A,A
humanities,722,Very Friendly,1,100,B,B,B
humanities,722,Friendly,1,100,B,B,B
humanities,722,Neutral,1,100,B,B,B
humanities,722,Rude,1,100,B,B,B
humanities,722,Very Rude,1,100,B,B,B
humanities,732,Very Friendly,1,100,C,C,C
humanities,732,Friendly,1,100,C,C,C
humanities,732,Neutral,1,100,C,C,C
humanities,732,Rude,1,100,C,C,C
humanities,732,Very Rude,1,100,C,C,C
humanities,735,Very Friendly,1,100,C,C,C
humanities,735,Friendly,1,100,C,C,C
humanities,735,Neutral,1,100,C,C,C)
humanities,735,Rude,1,100,C,C,C
humanities,735,Very Rude,1,100,C,C,C
humanities,743,Very Friendly,1,100,C,C,C
humanities,743,Friendly,1,100,C,C,C
humanities,743,Neutral,1,100,C,C,C
humanities,743,Rude,1,100,C,C,C
humanities,743,Very Rude,1,100,C,C,C
humanities,757,Very Friendly,1,100,C,C,C
humanities,757,Friendly,1,100,C,C,C
humanities,757,Neutral,1,100,C,C,C
humanities,757,Rude,1,100,C,C,C
humanities,757,Very Rude,1,100,C,C,C
humanities,766,Very Friendly,1,100,A,A,A
humanities,766,Friendly,1,100,A,A,A
humanities,766,Neutral,1,100,A,A,A
humanities,766,Rude,1,100,A,A,A
humanities,766,Very Rude,1,100,A,A,A
humanities,777,Very Friendly,1,100,C,C,C
humanities,777,Friendly,1,100,C,C,C
humanities,777,Neutral,1,100,C,C,C
humanities,777,Rude,1,100,C,C,C
humanities,777,Very Rude,1,100,C,C,C
humanities,788,Very Friendly,1,100,B,B,B
humanities,788,Friendly,1,100,B,B,B
humanities,788,Neutral,1,100,B,B,B
humanities,788,Rude,1,100,B,B,B
humanities,788,Very Rude,1,100,B,B,B
humanities,799,Very Friendly,1,100,D,D,D
humanities,799,Friendly,1,100,D,D,D
humanities,799,Neutral,1,100,D,D,D
humanities,799,Rude,1,100,D,D,D
humanities,799,Very Rude,1,100,D,D,D
humanities,803,Very Friendly,1,100,C,C,C
humanities,803,Friendly,1,100,C,C,C
humanities,803,Neutral,1,100,C,C,C
humanities,803,Rude,1,100,C,C,C
humanities,803,Very Rude,1,100,C,C,C
humanities,804,Very Friendly,1,0,D,A,A
humanities,804,Friendly,1,0,D,C,C
humanities,804,Neutral,1,0,D,C,C)
humanities,804,Rude,1,0,D,A,A
humanities,804,Very Rude,1,0,D,A,A
humanities,806,Very Friendly,1,100,B,B,B)
humanities,806,Friendly,1,100,B,B,B
humanities,806,Neutral,1,100,B,B,B
humanities,806,Rude,1,100,B,B,B
humanities,806,Very Rude,1,100,B,B,B
humanities,813,Very Friendly,1,0,A,B,B
humanities,813,Friendly,1,0,A,B,B
humanities,813,Neutral,1,0,A,B,B
humanities,813,Rude,1,0,A,B,B
humanities,813,Very Rude,1,0,A,B,B
humanities,830,Very Friendly,1,100,D,D,D
humanities,830,Friendly,1,100,D,D,D
humanities,830,Neutral,1,100,D,D,D
humanities,830,Rude,1,100,D,D,D
humanities,830,Very Rude,1,100,D,D,D
humanities,834,Very Friendly,1,100,C,C,C)
humanities,834,Friendly,1,100,C,C,C
humanities,834,Neutral,1,100,C,C,C
humanities,834,Rude,1,100,C,C,C
humanities,834,Very Rude,1,100,C,C,C
humanities,857,Very Friendly,1,100,C,C,C
humanities,857,Friendly,1,100,C,C,C
humanities,857,Neutral,1,100,C,C,C
humanities,857,Rude,1,100,C,C,C
humanities,857,Very Rude,1,100,C,C,C
humanities,878,Very Friendly,1,100,B,B,B
humanities,878,Friendly,1,100,B,B,B
humanities,878,Neutral,1,100,B,B,B
humanities,878,Rude,1,100,B,B,B
humanities,878,Very Rude,1,100,B,B,B
humanities,880,Very Friendly,1,100,C,C,C
humanities,880,Friendly,1,100,C,C,C
humanities,880,Neutral,1,100,C,C,C
humanities,880,Rude,1,100,C,C,C
humanities,880,Very Rude,1,100,C,C,C
humanities,882,Very Friendly,1,100,D,D,D
humanities,882,Friendly,1,100,D,D,D
humanities,882,Neutral,1,100,D,D,D
humanities,882,Rude,1,100,D,D,D
humanities,882,Very Rude,1,100,D,D,D
humanities,890,Very Friendly,1,0,A,C,C
humanities,890,Friendly,1,0,A,C,C
humanities,890,Neutral,1,0,A,C,C
humanities,890,Rude,1,0,A,C,C
humanities,890,Very Rude,1,0,A,C,C
humanities,897,Very Friendly,1,100,A,A,A
humanities,897,Friendly,1,100,A,A,A
humanities,897,Neutral,1,100,A,A,A
humanities,897,Rude,1,100,A,A,A
humanities,897,Very Rude,1,100,A,A,A
humanities,908,Very Friendly,1,0,D,C,C
humanities,908,Friendly,1,0,D,C,C
humanities,908,Neutral,1,0,D,C,C
humanities,908,Rude,1,0,D,C,C
humanities,908,Very Rude,1,0,D,C,C
humanities,912,Very Friendly,1,100,A,A,A
humanities,912,Friendly,1,100,A,A,A
humanities,912,Neutral,1,100,A,A,A
humanities,912,Rude,1,100,A,A,A
humanities,912,Very Rude,1,100,A,A,A
humanities,927,Very Friendly,1,100,B,B,B
humanities,927,Friendly,1,100,B,B,B
humanities,927,Neutral,1,100,B,B,B
humanities,927,Rude,1,100,B,B,B
humanities,927,Very Rude,1,100,B,B,B
humanities,945,Very Friendly,1,100,C,C,C
humanities,945,Friendly,1,100,C,C,C
humanities,945,Neutral,1,100,C,C,C
humanities,945,Rude,1,100,C,C,C
humanities,945,Very Rude,1,100,C,C,C
humanities,950,Very Friendly,1,100,C,C,C
humanities,950,Friendly,1,100,C,C,C
humanities,950,Neutral,1,100,C,C,C
humanities,950,Rude,1,100,C,C,C
humanities,950,Very Rude,1,100,C,C,C
humanities,961,Very Friendly,1,100,C,C,C
humanities,961,Friendly,1,100,C,C,C
humanities,961,Neutral,1,100,C,C,C
humanities,961,Rude,1,100,C,C,C
humanities,961,Very Rude,1,100,C,C,C
humanities,978,Very Friendly,1,100,D,D,D
humanities,978,Friendly,1,100,D,D,D
humanities,978,Neutral,1,100,D,D,D
humanities,978,Rude,1,100,D,D,D
humanities,978,Very Rude,1,100,D,D,D
humanities,995,Very Friendly,1,100,D,D,D
humanities,995,Friendly,1,100,D,D,D
humanities,995,Neutral,1,100,D,D,D
humanities,995,Rude,1,100,D,D,D
humanities,995,Very Rude,1,100,D,D,D
humanities,997,Very Friendly,1,100,D,D,D
humanities,997,Friendly,1,100,D,D,D
humanities,997,Neutral,1,100,D,D,D
humanities,997,Rude,1,100,D,D,D
humanities,997,Very Rude,1,100,D,D,D
humanities,1000,Very Friendly,1,100,A,A,A
humanities,1000,Friendly,1,100,A,A,A
humanities,1000,Neutral,1,100,A,A,A
humanities,1000,Rude,1,100,A,A,A
humanities,1000,Very Rude,1,100,A,A,A
humanities,1019,Very Friendly,1,100,C,C,C
humanities,1019,Friendly,1,100,C,C,C
humanities,1019,Neutral,1,100,C,C,C
humanities,1019,Rude,1,100,C,C,C
humanities,1019,Very Rude,1,100,C,C,C
humanities,1021,Very Friendly,1,100,C,C,C
humanities,1021,Friendly,1,100,C,C,C
humanities,1021,Neutral,1,100,C,C,C
humanities,1021,Rude,1,100,C,C,C
humanities,1021,Very Rude,1,100,C,C,C
humanities,1025,Very Friendly,1,100,C,C,C
humanities,1025,Friendly,1,100,C,C,C
humanities,1025,Neutral,1,100,C,C,C
humanities,1025,Rude,1,100,C,C,C
humanities,1025,Very Rude,1,100,C,C,C
humanities,1028,Very Friendly,1,100,A,A,A
humanities,1028,Friendly,1,100,A,A,A
humanities,1028,Neutral,1,100,A,A,A
humanities,1028,Rude,1,100,A,A,A
humanities,1028,Very Rude,1,100,A,A,A
humanities,1033,Very Friendly,1,0,B,A,A
humanities,1033,Friendly,1,0,B,A,A
humanities,1033,Neutral,1,0,B,A,A
humanities,1033,Rude,1,100,B,B,B
humanities,1033,Very Rude,1,100,B,B,B
humanities,1039,Very Friendly,1,100,B,B,B
humanities,1039,Friendly,1,100,B,B,B
humanities,1039,Neutral,1,100,B,B,B
humanities,1039,Rude,1,100,B,B,B
humanities,1039,Very Rude,1,100,B,B,B
humanities,1045,Very Friendly,1,0,D,B,B
humanities,1045,Friendly,1,0,D,B,B
humanities,1045,Neutral,1,0,D,B,B
humanities,1045,Rude,1,0,D,B,B
humanities,1045,Very Rude,1,0,D,B,B
humanities,1048,Very Friendly,1,100,D,D,D
humanities,1048,Friendly,1,100,D,D,D
humanities,1048,Neutral,1,100,D,D,D
humanities,1048,Rude,1,100,D,D,D
humanities,1048,Very Rude,1,100,D,D,D
humanities,1053,Very Friendly,1,100,B,B,B
humanities,1053,Friendly,1,100,B,B,B
humanities,1053,Neutral,1,100,B,B,B
humanities,1053,Rude,1,100,B,B,B
humanities,1053,Very Rude,1,100,B,B,B
humanities,1056,Very Friendly,1,100,C,C,C
humanities,1056,Friendly,1,100,C,C,C
humanities,1056,Neutral,1,100,C,C,C
humanities,1056,Rude,1,100,C,C,C
humanities,1056,Very Rude,1,100,C,C,C
humanities,1057,Very Friendly,1,100,B,B,B
humanities,1057,Friendly,1,100,B,B,B
humanities,1057,Neutral,1,100,B,B,B
humanities,1057,Rude,1,100,B,B,B
humanities,1057,Very Rude,1,100,B,B,B
humanities,1058,Very Friendly,1,100,D,D,D
humanities,1058,Friendly,1,100,D,D,D
