Domain,QID,Tone,Average Accuracy (%),Runs Counted
moral_disputes,80,Neutral,0.0,3
moral_disputes,80,Rude,100.0,3
moral_disputes,80,Very Rude,100.0,3
moral_disputes,81,Very Friendly,100.0,3
moral_disputes,81,Friendly,100.0,3
moral_disputes,81,Neutral,100.0,3
moral_disputes,81,Rude,100.0,3
moral_disputes,81,Very Rude,100.0,3
moral_disputes,82,Very Friendly,100.0,3
moral_disputes,82,Friendly,100.0,3
moral_disputes,82,Neutral,100.0,3
moral_disputes,82,Rude,100.0,3
moral_disputes,82,Very Rude,100.0,3
moral_disputes,83,Very Friendly,100.0,3
moral_disputes,83,Friendly,100.0,3
moral_disputes,83,Neutral,100.0,3
moral_disputes,83,Rude,100.0,3
moral_disputes,83,Very Rude,100.0,3
moral_disputes,84,Very Friendly,100.0,3
moral_disputes,84,Friendly,100.0,3
moral_disputes,84,Neutral,100.0,3
moral_disputes,84,Rude,100.0,3
moral_disputes,84,Very Rude,100.0,3
moral_disputes,85,Very Friendly,33.33,3
moral_disputes,85,Friendly,100.0,3
moral_disputes,85,Neutral,0.0,3
moral_disputes,85,Rude,66.67,3
moral_disputes,85,Very Rude,0.0,3
moral_disputes,86,Very Friendly,100.0,3
moral_disputes,86,Friendly,100.0,3
moral_disputes,86,Neutral,100.0,3
moral_disputes,86,Rude,100.0,3
moral_disputes,86,Very Rude,100.0,3
moral_disputes,87,Very Friendly,0.0,3
moral_disputes,87,Friendly,100.0,3
moral_disputes,87,Neutral,66.67,3
moral_disputes,87,Rude,0.0,3
moral_disputes,87,Very Rude,33.33,3
moral_disputes,88,Very Friendly,100.0,3
moral_disputes,88,Friendly,100.0,3
moral_disputes,88,Neutral,100.0,3
moral_disputes,88,Rude,100.0,3
moral_disputes,88,Very Rude,100.0,3
moral_disputes,89,Very Friendly,100.0,3
moral_disputes,89,Friendly,100.0,3
moral_disputes,89,Neutral,100.0,3
moral_disputes,89,Rude,100.0,3
moral_disputes,89,Very Rude,100.0,3
moral_disputes,90,Very Friendly,0.0,3
moral_disputes,90,Friendly,0.0,3
moral_disputes,90,Neutral,0.0,3
moral_disputes,90,Rude,0.0,3
moral_disputes,90,Very Rude,0.0,3
moral_disputes,91,Very Friendly,100.0,3
moral_disputes,91,Friendly,100.0,3
moral_disputes,91,Neutral,100.0,3
moral_disputes,91,Rude,100.0,3
moral_disputes,91,Very Rude,100.0,3
moral_disputes,92,Very Friendly,100.0,3
moral_disputes,92,Friendly,100.0,3
moral_disputes,92,Neutral,100.0,3
moral_disputes,92,Rude,100.0,3
moral_disputes,92,Very Rude,100.0,3
moral_disputes,93,Very Friendly,100.0,3
moral_disputes,93,Friendly,100.0,3
moral_disputes,93,Neutral,100.0,3
moral_disputes,93,Rude,100.0,3
moral_disputes,93,Very Rude,100.0,3
moral_disputes,94,Very Friendly,0.0,3
moral_disputes,94,Friendly,0.0,3
moral_disputes,94,Neutral,0.0,3
moral_disputes,94,Rude,0.0,3
moral_disputes,94,Very Rude,0.0,3
moral_disputes,95,Very Friendly,100.0,3
moral_disputes,95,Friendly,100.0,3
moral_disputes,95,Neutral,100.0,3
moral_disputes,95,Rude,100.0,3
moral_disputes,95,Very Rude,100.0,3
moral_disputes,96,Very Friendly,0.0,3
moral_disputes,96,Friendly,0.0,3
moral_disputes,96,Neutral,0.0,3
moral_disputes,96,Rude,0.0,3
moral_disputes,96,Very Rude,0.0,3
moral_disputes,97,Very Friendly,0.0,3
moral_disputes,97,Friendly,0.0,3
moral_disputes,97,Neutral,66.67,3
moral_disputes,97,Rude,0.0,3
moral_disputes,97,Very Rude,0.0,3
moral_disputes,98,Very Friendly,100.0,3
moral_disputes,98,Friendly,100.0,3
moral_disputes,98,Neutral,100.0,3
moral_disputes,98,Rude,100.0,3
moral_disputes,98,Very Rude,100.0,3
moral_disputes,99,Very Friendly,100.0,3
moral_disputes,99,Friendly,100.0,3
moral_disputes,99,Neutral,100.0,3
moral_disputes,99,Rude,100.0,3
moral_disputes,99,Very Rude,100.0,3
moral_disputes,100,Very Friendly,100.0,3
moral_disputes,100,Friendly,100.0,3
moral_disputes,100,Neutral,100.0,3
moral_disputes,100,Rude,100.0,3
moral_disputes,100,Very Rude,100.0,3
moral_disputes,101,Very Friendly,100.0,3
moral_disputes,101,Friendly,100.0,3
moral_disputes,101,Neutral,100.0,3
moral_disputes,101,Rude,100.0,3
moral_disputes,101,Very Rude,100.0,3
moral_disputes,102,Very Friendly,100.0,3
moral_disputes,102,Friendly,100.0,3
moral_disputes,102,Neutral,100.0,3
moral_disputes,102,Rude,100.0,3
moral_disputes,102,Very Rude,100.0,3
moral_disputes,103,Very Friendly,0.0,3
moral_disputes,103,Friendly,0.0,3
moral_disputes,103,Neutral,0.0,3
moral_disputes,103,Rude,0.0,3
moral_disputes,103,Very Rude,0.0,3
moral_disputes,104,Very Friendly,100.0,3
moral_disputes,104,Friendly,100.0,3
moral_disputes,104,Neutral,100.0,3
moral_disputes,104,Rude,100.0,3
moral_disputes,104,Very Rude,100.0,3
moral_disputes,105,Very Friendly,100.0,3
moral_disputes,105,Friendly,100.0,3
moral_disputes,105,Neutral,100.0,3
moral_disputes,105,Rude,100.0,3
moral_disputes,105,Very Rude,100.0,3
moral_disputes,106,Very Friendly,100.0,3
moral_disputes,106,Friendly,100.0,3
moral_disputes,106,Neutral,100.0,3
moral_disputes,106,Rude,100.0,3
moral_disputes,106,Very Rude,100.0,3
moral_disputes,107,Very Friendly,0.0,3
moral_disputes,107,Friendly,0.0,3
moral_disputes,107,Neutral,100.0,3
moral_disputes,107,Rude,0.0,3
moral_disputes,107,Very Rude,0.0,3
moral_disputes,108,Very Friendly,66.67,3
moral_disputes,108,Friendly,33.33,3
moral_disputes,108,Neutral,66.67,3
moral_disputes,108,Rude,0.0,3
moral_disputes,108,Very Rude,0.0,3
moral_disputes,109,Very Friendly,100.0,3
moral_disputes,109,Friendly,100.0,3
moral_disputes,109,Neutral,100.0,3
moral_disputes,109,Rude,100.0,3
moral_disputes,109,Very Rude,100.0,3
moral_disputes,110,Very Friendly,100.0,3
moral_disputes,110,Friendly,100.0,3
moral_disputes,110,Neutral,100.0,3
moral_disputes,110,Rude,100.0,3
moral_disputes,110,Very Rude,100.0,3
moral_disputes,111,Very Friendly,100.0,3
moral_disputes,111,Friendly,100.0,3
moral_disputes,111,Neutral,100.0,3
moral_disputes,111,Rude,100.0,3
moral_disputes,111,Very Rude,100.0,3
moral_disputes,112,Very Friendly,0.0,3
moral_disputes,112,Friendly,0.0,3
moral_disputes,112,Neutral,0.0,3
moral_disputes,112,Rude,0.0,3
moral_disputes,112,Very Rude,0.0,3
moral_disputes,113,Very Friendly,100.0,3
moral_disputes,113,Friendly,100.0,3
moral_disputes,113,Neutral,100.0,3
moral_disputes,113,Rude,100.0,3
moral_disputes,113,Very Rude,100.0,3
moral_disputes,114,Very Friendly,0.0,3
moral_disputes,114,Friendly,0.0,3
moral_disputes,114,Neutral,0.0,3
moral_disputes,114,Rude,0.0,3
moral_disputes,114,Very Rude,0.0,3
moral_disputes,115,Very Friendly,100.0,3
moral_disputes,115,Friendly,100.0,3
moral_disputes,115,Neutral,100.0,3
moral_disputes,115,Rude,100.0,3
moral_disputes,115,Very Rude,100.0,3
moral_disputes,116,Very Friendly,100.0,3
moral_disputes,116,Friendly,100.0,3
moral_disputes,116,Neutral,100.0,3
moral_disputes,116,Rude,100.0,3
moral_disputes,116,Very Rude,100.0,3
moral_disputes,117,Very Friendly,100.0,3
moral_disputes,117,Friendly,100.0,3
moral_disputes,117,Neutral,100.0,3
moral_disputes,117,Rude,100.0,3
moral_disputes,117,Very Rude,100.0,3
moral_disputes,118,Very Friendly,100.0,3
moral_disputes,118,Friendly,100.0,3
moral_disputes,118,Neutral,100.0,3
moral_disputes,118,Rude,100.0,3
moral_disputes,118,Very Rude,100.0,3
moral_disputes,119,Very Friendly,100.0,3
moral_disputes,119,Friendly,100.0,3
moral_disputes,119,Neutral,100.0,3
moral_disputes,119,Rude,100.0,3
moral_disputes,119,Very Rude,100.0,3
moral_disputes,120,Very Friendly,100.0,3
moral_disputes,120,Friendly,100.0,3
moral_disputes,120,Neutral,100.0,3
moral_disputes,120,Rude,100.0,3
moral_disputes,120,Very Rude,100.0,3
moral_disputes,121,Very Friendly,0.0,3
moral_disputes,121,Friendly,0.0,3
moral_disputes,121,Neutral,0.0,3
moral_disputes,121,Rude,0.0,3
moral_disputes,121,Very Rude,0.0,3
moral_disputes,122,Very Friendly,100.0,3
moral_disputes,122,Friendly,66.67,3
moral_disputes,122,Neutral,100.0,3
moral_disputes,122,Rude,0.0,3
moral_disputes,122,Very Rude,33.33,3
moral_disputes,123,Very Friendly,100.0,3
moral_disputes,123,Friendly,100.0,3
moral_disputes,123,Neutral,100.0,3
moral_disputes,123,Rude,100.0,3
moral_disputes,123,Very Rude,100.0,3
moral_disputes,124,Very Friendly,100.0,3
moral_disputes,124,Friendly,100.0,3
moral_disputes,124,Neutral,100.0,3
moral_disputes,124,Rude,100.0,3
moral_disputes,124,Very Rude,100.0,3
moral_disputes,125,Very Friendly,100.0,3
moral_disputes,125,Friendly,100.0,3
moral_disputes,125,Neutral,100.0,3
moral_disputes,125,Rude,100.0,3
moral_disputes,125,Very Rude,100.0,3
moral_disputes,126,Very Friendly,100.0,3
moral_disputes,126,Friendly,100.0,3
moral_disputes,126,Neutral,100.0,3
moral_disputes,126,Rude,100.0,3
moral_disputes,126,Very Rude,100.0,3
moral_disputes,127,Very Friendly,100.0,3
moral_disputes,127,Friendly,100.0,3
moral_disputes,127,Neutral,100.0,3
moral_disputes,127,Rude,100.0,3
moral_disputes,127,Very Rude,100.0,3
moral_disputes,128,Very Friendly,100.0,3
moral_disputes,128,Friendly,100.0,3
moral_disputes,128,Neutral,100.0,3
moral_disputes,128,Rude,100.0,3
moral_disputes,128,Very Rude,100.0,3
moral_disputes,129,Very Friendly,0.0,3
moral_disputes,129,Friendly,0.0,3
moral_disputes,129,Neutral,0.0,3
moral_disputes,129,Rude,0.0,3
moral_disputes,129,Very Rude,0.0,3
moral_disputes,130,Very Friendly,100.0,3
moral_disputes,130,Friendly,100.0,3
moral_disputes,130,Neutral,100.0,3
moral_disputes,130,Rude,100.0,3
moral_disputes,130,Very Rude,100.0,3
moral_disputes,131,Very Friendly,100.0,3
moral_disputes,131,Friendly,100.0,3
moral_disputes,131,Neutral,100.0,3
moral_disputes,131,Rude,100.0,3
moral_disputes,131,Very Rude,100.0,3
moral_disputes,132,Very Friendly,100.0,3
moral_disputes,132,Friendly,100.0,3
moral_disputes,132,Neutral,100.0,3
moral_disputes,132,Rude,100.0,3
moral_disputes,132,Very Rude,100.0,3
moral_disputes,133,Very Friendly,100.0,3
moral_disputes,133,Friendly,100.0,3
moral_disputes,133,Neutral,100.0,3
moral_disputes,133,Rude,100.0,3
moral_disputes,133,Very Rude,100.0,3
moral_disputes,134,Very Friendly,0.0,3
moral_disputes,134,Friendly,0.0,3
moral_disputes,134,Neutral,0.0,3
moral_disputes,134,Rude,0.0,3
moral_disputes,134,Very Rude,0.0,3
moral_disputes,135,Very Friendly,100.0,3
moral_disputes,135,Friendly,100.0,3
moral_disputes,135,Neutral,100.0,3
moral_disputes,135,Rude,100.0,3
moral_disputes,135,Very Rude,100.0,3
moral_disputes,136,Very Friendly,100.0,3
moral_disputes,136,Friendly,100.0,3
moral_disputes,136,Neutral,100.0,3
moral_disputes,136,Rude,100.0,3
moral_disputes,136,Very Rude,100.0,3
moral_disputes,137,Very Friendly,100.0,3
moral_disputes,137,Friendly,100.0,3
moral_disputes,137,Neutral,100.0,3
