Domain,QID,Tone,Run,Score (%),Correct,Predicted,Raw Response
Formal Logic,123,Very Friendly,1,0,D,B,B
Formal Logic,123,Friendly,1,0,D,B,B
Formal Logic,123,Neutral,1,0,D,B,B
Formal Logic,123,Rude,1,0,D,B,B
Formal Logic,123,Very Rude,1,0,D,B,B
Formal Logic,133,Very Friendly,1,100,C,C,C
Formal Logic,133,Friendly,1,100,C,C,C
Formal Logic,133,Neutral,1,100,C,C,C
Formal Logic,133,Rude,1,100,C,C,C
Formal Logic,133,Very Rude,1,100,C,C,C
Formal Logic,135,Very Friendly,1,100,C,C,C
Formal Logic,135,Friendly,1,100,C,C,C
Formal Logic,135,Neutral,1,100,C,C,C
Formal Logic,135,Rude,1,100,C,C,C
Formal Logic,135,Very Rude,1,100,C,C,C
Formal Logic,136,Very Friendly,1,100,C,C,C
Formal Logic,136,Friendly,1,100,C,C,C
Formal Logic,136,Neutral,1,100,C,C,C
Formal Logic,136,Rude,1,100,C,C,C
Formal Logic,136,Very Rude,1,100,C,C,C
Formal Logic,145,Very Friendly,1,0,A,B,B
Formal Logic,145,Friendly,1,0,A,B,B
Formal Logic,145,Neutral,1,0,A,B,B
Formal Logic,145,Rude,1,0,A,B,B
Formal Logic,145,Very Rude,1,0,A,B,B
Formal Logic,150,Very Friendly,1,100,B,B,B
Formal Logic,150,Friendly,1,100,B,B,B
Formal Logic,150,Neutral,1,100,B,B,B
Formal Logic,150,Rude,1,100,B,B,B
Formal Logic,150,Very Rude,1,100,B,B,B
Formal Logic,152,Very Friendly,1,100,B,B,B
Formal Logic,152,Friendly,1,100,B,B,B
Formal Logic,152,Neutral,1,100,B,B,B
Formal Logic,152,Rude,1,100,B,B,B
Formal Logic,152,Very Rude,1,100,B,B,B
Formal Logic,158,Very Friendly,1,100,D,D,D
Formal Logic,158,Friendly,1,100,D,D,D
Formal Logic,158,Neutral,1,100,D,D,D
Formal Logic,158,Rude,1,100,D,D,D
Formal Logic,158,Very Rude,1,100,D,D,D
Formal Logic,178,Very Friendly,1,100,A,A,A
Formal Logic,178,Friendly,1,100,A,A,A
Formal Logic,178,Neutral,1,100,A,A,A
Formal Logic,178,Rude,1,100,A,A,A
Formal Logic,178,Very Rude,1,100,A,A,A
Formal Logic,180,Very Friendly,1,100,D,D,D
Formal Logic,180,Friendly,1,100,D,D,D
Formal Logic,180,Neutral,1,100,D,D,D
Formal Logic,180,Rude,1,100,D,D,D
Formal Logic,180,Very Rude,1,100,D,D,D
Formal Logic,200,Very Friendly,1,100,C,C,C
Formal Logic,200,Friendly,1,100,C,C,C
Formal Logic,200,Neutral,1,100,C,C,C
Formal Logic,200,Rude,1,100,C,C,C
Formal Logic,200,Very Rude,1,100,C,C,C
Formal Logic,228,Very Friendly,1,100,D,D,D
Formal Logic,228,Friendly,1,100,D,D,D
Formal Logic,228,Neutral,1,100,D,D,D
Formal Logic,228,Rude,1,100,D,D,D
Formal Logic,228,Very Rude,1,100,D,D,D
Formal Logic,231,Very Friendly,1,0,B,D,D
Formal Logic,231,Friendly,1,0,B,D,D
Formal Logic,231,Neutral,1,0,B,D,D
Formal Logic,231,Rude,1,0,B,D,D
Formal Logic,231,Very Rude,1,0,B,D,D
Formal Logic,234,Very Friendly,1,100,A,A,A
Formal Logic,234,Friendly,1,100,A,A,A
Formal Logic,234,Neutral,1,100,A,A,A
Formal Logic,234,Rude,1,100,A,A,A
Formal Logic,234,Very Rude,1,100,A,A,A
Formal Logic,239,Very Friendly,1,100,A,A,A
Formal Logic,239,Friendly,1,100,A,A,A
Formal Logic,239,Neutral,1,100,A,A,A
Formal Logic,239,Rude,1,100,A,A,A
Formal Logic,239,Very Rude,1,100,A,A,A
Formal Logic,241,Very Friendly,1,100,B,B,B
Formal Logic,241,Friendly,1,100,B,B,B
Formal Logic,241,Neutral,1,100,B,B,B
Formal Logic,241,Rude,1,100,B,B,B
Formal Logic,241,Very Rude,1,100,B,B,B
Formal Logic,249,Very Friendly,1,100,B,B,B
Formal Logic,249,Friendly,1,100,B,B,B
Formal Logic,249,Neutral,1,100,B,B,B
Formal Logic,249,Rude,1,100,B,B,B
Formal Logic,249,Very Rude,1,100,B,B,B
Formal Logic,253,Very Friendly,1,100,B,B,B
Formal Logic,253,Friendly,1,100,B,B,B
Formal Logic,253,Neutral,1,100,B,B,B
Formal Logic,253,Rude,1,100,B,B,B
Formal Logic,253,Very Rude,1,100,B,B,B
Formal Logic,275,Very Friendly,1,100,C,C,C
Formal Logic,275,Friendly,1,100,C,C,C
Formal Logic,275,Neutral,1,100,C,C,C
Formal Logic,275,Rude,1,100,C,C,C
Formal Logic,275,Very Rude,1,100,C,C,C
Formal Logic,288,Very Friendly,1,100,A,A,A
Formal Logic,288,Friendly,1,100,A,A,A
Formal Logic,288,Neutral,1,100,A,A,A
Formal Logic,288,Rude,1,100,A,A,A
Formal Logic,288,Very Rude,1,100,A,A,A
Formal Logic,291,Very Friendly,1,100,C,C,C
Formal Logic,291,Friendly,1,100,C,C,C
Formal Logic,291,Neutral,1,100,C,C,C
Formal Logic,291,Rude,1,100,C,C,C
Formal Logic,291,Very Rude,1,100,C,C,C
Formal Logic,292,Very Friendly,1,100,D,D,D
Formal Logic,292,Friendly,1,0,D,C,C
Formal Logic,292,Neutral,1,0,D,C,C
Formal Logic,292,Rude,1,0,D,C,C
Formal Logic,292,Very Rude,1,0,D,C,C
Formal Logic,297,Very Friendly,1,100,A,A,A
Formal Logic,297,Friendly,1,100,A,A,A
Formal Logic,297,Neutral,1,100,A,A,A
Formal Logic,297,Rude,1,100,A,A,A
Formal Logic,297,Very Rude,1,100,A,A,A
Formal Logic,298,Very Friendly,1,0,B,A,A
Formal Logic,298,Friendly,1,0,B,A,A
Formal Logic,298,Neutral,1,0,B,A,A
Formal Logic,298,Rude,1,0,B,A,A
Formal Logic,298,Very Rude,1,0,B,A,A
Formal Logic,299,Very Friendly,1,100,A,A,A
Formal Logic,299,Friendly,1,100,A,A,A
Formal Logic,299,Neutral,1,100,A,A,A
Formal Logic,299,Rude,1,100,A,A,A
Formal Logic,299,Very Rude,1,100,A,A,A
Formal Logic,316,Very Friendly,1,100,D,D,D
Formal Logic,316,Friendly,1,100,D,D,D
Formal Logic,316,Neutral,1,100,D,D,D
Formal Logic,316,Rude,1,100,D,D,D
Formal Logic,316,Very Rude,1,100,D,D,D
Formal Logic,319,Very Friendly,1,100,A,A,A
Formal Logic,319,Friendly,1,100,A,A,A
Formal Logic,319,Neutral,1,100,A,A,A
Formal Logic,319,Rude,1,100,A,A,A
Formal Logic,319,Very Rude,1,100,A,A,A
Formal Logic,323,Very Friendly,1,100,C,C,C
Formal Logic,323,Friendly,1,100,C,C,C
Formal Logic,323,Neutral,1,100,C,C,C
Formal Logic,323,Rude,1,100,C,C,C
Formal Logic,323,Very Rude,1,100,C,C,C
Formal Logic,351,Very Friendly,1,100,C,C,C
Formal Logic,351,Friendly,1,100,C,C,C
Formal Logic,351,Neutral,1,100,C,C,C
Formal Logic,351,Rude,1,100,C,C,C
Formal Logic,351,Very Rude,1,100,C,C,C
Formal Logic,355,Very Friendly,1,100,A,A,A
Formal Logic,355,Friendly,1,100,A,A,A
Formal Logic,355,Neutral,1,100,A,A,A
Formal Logic,355,Rude,1,100,A,A,A
Formal Logic,355,Very Rude,1,100,A,A,A
Formal Logic,372,Very Friendly,1,100,C,C,C
Formal Logic,372,Friendly,1,100,C,C,C
Formal Logic,372,Neutral,1,100,C,C,C
Formal Logic,372,Rude,1,100,C,C,C
Formal Logic,372,Very Rude,1,100,C,C,C
Formal Logic,374,Very Friendly,1,100,D,D,D
Formal Logic,374,Friendly,1,100,D,D,D
Formal Logic,374,Neutral,1,100,D,D,D
Formal Logic,374,Rude,1,100,D,D,D
Formal Logic,374,Very Rude,1,100,D,D,D
Formal Logic,388,Very Friendly,1,100,D,D,D
Formal Logic,388,Friendly,1,100,D,D,D
Formal Logic,388,Neutral,1,100,D,D,D
Formal Logic,388,Rude,1,100,D,D,D
Formal Logic,388,Very Rude,1,100,D,D,D
Formal Logic,394,Very Friendly,1,100,C,C,C
Formal Logic,394,Friendly,1,100,C,C,C
Formal Logic,394,Neutral,1,100,C,C,C
Formal Logic,394,Rude,1,100,C,C,C
Formal Logic,394,Very Rude,1,100,C,C,C
Formal Logic,415,Very Friendly,1,100,C,C,C
Formal Logic,415,Friendly,1,100,C,C,C
Formal Logic,415,Neutral,1,100,C,C,C
Formal Logic,415,Rude,1,100,C,C,C
Formal Logic,415,Very Rude,1,100,C,C,C
Formal Logic,416,Very Friendly,1,100,C,C,C
Formal Logic,416,Friendly,1,100,C,C,C
Formal Logic,416,Neutral,1,100,C,C,C
Formal Logic,416,Rude,1,100,C,C,C
Formal Logic,416,Very Rude,1,100,C,C,C
Formal Logic,417,Very Friendly,1,100,D,D,D
Formal Logic,417,Friendly,1,100,D,D,D
Formal Logic,417,Neutral,1,100,D,D,D
Formal Logic,417,Rude,1,100,D,D,D
Formal Logic,417,Very Rude,1,100,D,D,D
Formal Logic,430,Very Friendly,1,100,C,C,C
Formal Logic,430,Friendly,1,100,C,C,C
Formal Logic,430,Neutral,1,100,C,C,C
Formal Logic,430,Rude,1,100,C,C,C
Formal Logic,430,Very Rude,1,100,C,C,C
Formal Logic,444,Very Friendly,1,100,B,B,B
Formal Logic,444,Friendly,1,100,B,B,B
Formal Logic,444,Neutral,1,100,B,B,B
Formal Logic,444,Rude,1,100,B,B,B
Formal Logic,444,Very Rude,1,100,B,B,B
Formal Logic,466,Very Friendly,1,100,D,D,D
Formal Logic,466,Friendly,1,100,D,D,D
Formal Logic,466,Neutral,1,100,D,D,D
Formal Logic,466,Rude,1,100,D,D,D
Formal Logic,466,Very Rude,1,100,D,D,D
Formal Logic,469,Very Friendly,1,100,A,A,A
Formal Logic,469,Friendly,1,100,A,A,A
Formal Logic,469,Neutral,1,100,A,A,A
Formal Logic,469,Rude,1,100,A,A,A
Formal Logic,469,Very Rude,1,100,A,A,A
Formal Logic,472,Very Friendly,1,0,D,C,C
Formal Logic,472,Friendly,1,0,D,C,C
Formal Logic,472,Neutral,1,0,D,C,C
Formal Logic,472,Rude,1,0,D,C,C
Formal Logic,472,Very Rude,1,0,D,C,C
Formal Logic,473,Very Friendly,1,100,B,B,B
Formal Logic,473,Friendly,1,100,B,B,B
Formal Logic,473,Neutral,1,100,B,B,B
Formal Logic,473,Rude,1,100,B,B,B
Formal Logic,473,Very Rude,1,100,B,B,B
Formal Logic,479,Very Friendly,1,0,D,A,A
Formal Logic,479,Friendly,1,0,D,A,A
Formal Logic,479,Neutral,1,0,D,A,A
Formal Logic,479,Rude,1,0,D,A,A
Formal Logic,479,Very Rude,1,0,D,A,A
Formal Logic,487,Very Friendly,1,100,C,C,C
Formal Logic,487,Friendly,1,100,C,C,C
Formal Logic,487,Neutral,1,100,C,C,C
Formal Logic,487,Rude,1,100,C,C,C
Formal Logic,487,Very Rude,1,100,C,C,C
Formal Logic,498,Very Friendly,1,0,D,C,C
Formal Logic,498,Friendly,1,100,D,D,D
Formal Logic,498,Neutral,1,100,D,D,D
Formal Logic,498,Rude,1,100,D,D,D
Formal Logic,498,Very Rude,1,0,D,C,C
Formal Logic,502,Very Friendly,1,100,A,A,A
Formal Logic,502,Friendly,1,100,A,A,A
Formal Logic,502,Neutral,1,100,A,A,A
Formal Logic,502,Rude,1,100,A,A,A
Formal Logic,502,Very Rude,1,100,A,A,A
Formal Logic,506,Very Friendly,1,100,B,B,B
Formal Logic,506,Friendly,1,100,B,B,B
Formal Logic,506,Neutral,1,100,B,B,B
Formal Logic,506,Rude,1,100,B,B,B
Formal Logic,506,Very Rude,1,100,B,B,B
Formal Logic,531,Very Friendly,1,100,B,B,B
Formal Logic,531,Friendly,1,100,B,B,B
Formal Logic,531,Neutral,1,100,B,B,B
Formal Logic,531,Rude,1,100,B,B,B
Formal Logic,531,Very Rude,1,100,B,B,B
Formal Logic,534,Very Friendly,1,0,D,A,A
Formal Logic,534,Friendly,1,0,D,A,A
Formal Logic,534,Neutral,1,0,D,A,A
Formal Logic,534,Rude,1,0,D,A,A
Formal Logic,534,Very Rude,1,0,D,A,A
Formal Logic,535,Very Friendly,1,100,D,D,D
Formal Logic,535,Friendly,1,100,D,D,D
Formal Logic,535,Neutral,1,100,D,D,D
Formal Logic,535,Rude,1,100,D,D,D
Formal Logic,535,Very Rude,1,100,D,D,D
Formal Logic,539,Very Friendly,1,100,D,D,D
Formal Logic,539,Friendly,1,100,D,D,D
Formal Logic,539,Neutral,1,100,D,D,D
Formal Logic,539,Rude,1,100,D,D,D
Formal Logic,539,Very Rude,1,100,D,D,D
Formal Logic,545,Very Friendly,1,100,C,C,C
Formal Logic,545,Friendly,1,100,C,C,C
Formal Logic,545,Neutral,1,100,C,C,C
Formal Logic,545,Rude,1,100,C,C,C
Formal Logic,545,Very Rude,1,100,C,C,C
Formal Logic,556,Very Friendly,1,100,A,A,A
Formal Logic,556,Friendly,1,100,A,A,A
Formal Logic,556,Neutral,1,0,A,B,B
Formal Logic,556,Rude,1,0,A,B,B
Formal Logic,556,Very Rude,1,0,A,B,B
Formal Logic,562,Very Friendly,1,100,A,A,A
Formal Logic,562,Friendly,1,100,A,A,A
Formal Logic,562,Neutral,1,100,A,A,A
Formal Logic,562,Rude,1,100,A,A,A
Formal Logic,562,Very Rude,1,100,A,A,A
Formal Logic,568,Very Friendly,1,100,D,D,D
Formal Logic,568,Friendly,1,100,D,D,D
Formal Logic,568,Neutral,1,100,D,D,D
Formal Logic,568,Rude,1,100,D,D,D
Formal Logic,568,Very Rude,1,100,D,D,D
Formal Logic,578,Very Friendly,1,100,A,A,A
Formal Logic,578,Friendly,1,100,A,A,A
Formal Logic,578,Neutral,1,100,A,A,A
Formal Logic,578,Rude,1,100,A,A,A
Formal Logic,578,Very Rude,1,100,A,A,A
Formal Logic,585,Very Friendly,1,100,B,B,B
Formal Logic,585,Friendly,1,100,B,B,B
Formal Logic,585,Neutral,1,100,B,B,B
Formal Logic,585,Rude,1,100,B,B,B
Formal Logic,585,Very Rude,1,100,B,B,B
Formal Logic,587,Very Friendly,1,0,C,B,B
Formal Logic,587,Friendly,1,0,C,B,B
Formal Logic,587,Neutral,1,0,C,B,B
Formal Logic,587,Rude,1,0,C,B,B
Formal Logic,587,Very Rude,1,0,C,B,B
Formal Logic,597,Very Friendly,1,100,C,C,C
Formal Logic,597,Friendly,1,100,C,C,C
Formal Logic,597,Neutral,1,100,C,C,C
Formal Logic,597,Rude,1,100,C,C,C
Formal Logic,597,Very Rude,1,100,C,C,C
Formal Logic,622,Very Friendly,1,0,B,A,A
Formal Logic,622,Friendly,1,0,B,A,A
Formal Logic,622,Neutral,1,0,B,A,A
Formal Logic,622,Rude,1,0,B,A,A
Formal Logic,622,Very Rude,1,0,B,A,A
Formal Logic,627,Very Friendly,1,100,A,A,A
Formal Logic,627,Friendly,1,100,A,A,A
Formal Logic,627,Neutral,1,100,A,A,A
Formal Logic,627,Rude,1,100,A,A,A
Formal Logic,627,Very Rude,1,100,A,A,A
Formal Logic,634,Very Friendly,1,100,C,C,C
Formal Logic,634,Friendly,1,100,C,C,C
Formal Logic,634,Neutral,1,100,C,C,C
Formal Logic,634,Rude,1,100,C,C,C
Formal Logic,634,Very Rude,1,100,C,C,C
Formal Logic,643,Very Friendly,1,100,C,C,C
Formal Logic,643,Friendly,1,100,C,C,C
Formal Logic,643,Neutral,1,100,C,C,C
Formal Logic,643,Rude,1,100,C,C,C
Formal Logic,643,Very Rude,1,100,C,C,C
Formal Logic,656,Very Friendly,1,100,A,A,A
Formal Logic,656,Friendly,1,100,A,A,A
Formal Logic,656,Neutral,1,100,A,A,A
Formal Logic,656,Rude,1,100,A,A,A
Formal Logic,656,Very Rude,1,100,A,A,A
Formal Logic,669,Very Friendly,1,100,B,B,B
Formal Logic,669,Friendly,1,100,B,B,B
Formal Logic,669,Neutral,1,100,B,B,B
Formal Logic,669,Rude,1,100,B,B,B
Formal Logic,669,Very Rude,1,100,B,B,B
Formal Logic,677,Very Friendly,1,100,C,C,C
Formal Logic,677,Friendly,1,100,C,C,C
Formal Logic,677,Neutral,1,100,C,C,C
Formal Logic,677,Rude,1,100,C,C,C
Formal Logic,677,Very Rude,1,100,C,C,C
Formal Logic,678,Very Friendly,1,100,C,C,C
Formal Logic,678,Friendly,1,100,C,C,C
Formal Logic,678,Neutral,1,100,C,C,C
Formal Logic,678,Rude,1,100,C,C,C
Formal Logic,678,Very Rude,1,100,C,C,C
Formal Logic,684,Very Friendly,1,100,B,B,B
Formal Logic,684,Friendly,1,100,B,B,B
Formal Logic,684,Neutral,1,100,B,B,B
Formal Logic,684,Rude,1,100,B,B,B
Formal Logic,684,Very Rude,1,100,B,B,B
Formal Logic,706,Very Friendly,1,100,C,C,C
Formal Logic,706,Friendly,1,100,C,C,C
Formal Logic,706,Neutral,1,100,C,C,C
Formal Logic,706,Rude,1,100,C,C,C
Formal Logic,706,Very Rude,1,100,C,C,C
Formal Logic,719,Very Friendly,1,100,A,A,A
Formal Logic,719,Friendly,1,100,A,A,A
Formal Logic,719,Neutral,1,100,A,A,A
Formal Logic,719,Rude,1,100,A,A,A
Formal Logic,719,Very Rude,1,100,A,A,A
Formal Logic,722,Very Friendly,1,100,B,B,B
Formal Logic,722,Friendly,1,100,B,B,B
Formal Logic,722,Neutral,1,100,B,B,B
Formal Logic,722,Rude,1,100,B,B,B
Formal Logic,722,Very Rude,1,100,B,B,B
Formal Logic,732,Very Friendly,1,100,C,C,C
Formal Logic,732,Friendly,1,100,C,C,C
Formal Logic,732,Neutral,1,100,C,C,C
Formal Logic,732,Rude,1,100,C,C,C
Formal Logic,732,Very Rude,1,100,C,C,C
Formal Logic,735,Very Friendly,1,100,C,C,C
Formal Logic,735,Friendly,1,100,C,C,C
Formal Logic,735,Neutral,1,100,C,C,C
Formal Logic,735,Rude,1,100,C,C,C
Formal Logic,735,Very Rude,1,100,C,C,C
Formal Logic,743,Very Friendly,1,100,C,C,C
Formal Logic,743,Friendly,1,100,C,C,C
Formal Logic,743,Neutral,1,100,C,C,C
Formal Logic,743,Rude,1,100,C,C,C
Formal Logic,743,Very Rude,1,100,C,C,C
Formal Logic,757,Very Friendly,1,100,C,C,C
Formal Logic,757,Friendly,1,100,C,C,C
Formal Logic,757,Neutral,1,100,C,C,C
Formal Logic,757,Rude,1,100,C,C,C
Formal Logic,757,Very Rude,1,100,C,C,C
Formal Logic,766,Very Friendly,1,100,A,A,A
Formal Logic,766,Friendly,1,100,A,A,A
Formal Logic,766,Neutral,1,100,A,A,A
Formal Logic,766,Rude,1,100,A,A,A
Formal Logic,766,Very Rude,1,100,A,A,A
Formal Logic,777,Very Friendly,1,100,C,C,C
Formal Logic,777,Friendly,1,100,C,C,C
Formal Logic,777,Neutral,1,100,C,C,C
Formal Logic,777,Rude,1,100,C,C,C
Formal Logic,777,Very Rude,1,100,C,C,C
Formal Logic,788,Very Friendly,1,100,B,B,B
Formal Logic,788,Friendly,1,100,B,B,B
Formal Logic,788,Neutral,1,100,B,B,B
Formal Logic,788,Rude,1,100,B,B,B
Formal Logic,788,Very Rude,1,100,B,B,B
Formal Logic,799,Very Friendly,1,100,D,D,D
Formal Logic,799,Friendly,1,100,D,D,D
Formal Logic,799,Neutral,1,100,D,D,D
Formal Logic,799,Rude,1,100,D,D,D
Formal Logic,799,Very Rude,1,100,D,D,D
Formal Logic,803,Very Friendly,1,100,C,C,C
Formal Logic,803,Friendly,1,100,C,C,C
Formal Logic,803,Neutral,1,100,C,C,C
Formal Logic,803,Rude,1,100,C,C,C
Formal Logic,803,Very Rude,1,100,C,C,C
Formal Logic,804,Very Friendly,1,0,D,C,C
Formal Logic,804,Friendly,1,0,D,C,C
Formal Logic,804,Neutral,1,0,D,C,C
Formal Logic,804,Rude,1,0,D,C,C
Formal Logic,804,Very Rude,1,0,D,C,C
Formal Logic,806,Very Friendly,1,100,B,B,B
Formal Logic,806,Friendly,1,100,B,B,B
Formal Logic,806,Neutral,1,100,B,B,B
Formal Logic,806,Rude,1,100,B,B,B
Formal Logic,806,Very Rude,1,100,B,B,B
Formal Logic,813,Very Friendly,1,100,A,A,A
Formal Logic,813,Friendly,1,100,A,A,A
Formal Logic,813,Neutral,1,100,A,A,A
Formal Logic,813,Rude,1,100,A,A,A
Formal Logic,813,Very Rude,1,100,A,A,A
Formal Logic,830,Very Friendly,1,100,D,D,D
Formal Logic,830,Friendly,1,100,D,D,D
Formal Logic,830,Neutral,1,100,D,D,D
Formal Logic,830,Rude,1,100,D,D,D
Formal Logic,830,Very Rude,1,100,D,D,D
Formal Logic,834,Very Friendly,1,100,C,C,C
Formal Logic,834,Friendly,1,100,C,C,C
Formal Logic,834,Neutral,1,100,C,C,C
Formal Logic,834,Rude,1,100,C,C,C
Formal Logic,834,Very Rude,1,100,C,C,C
Formal Logic,857,Very Friendly,1,100,C,C,C
Formal Logic,857,Friendly,1,100,C,C,C
Formal Logic,857,Neutral,1,100,C,C,C
Formal Logic,857,Rude,1,100,C,C,C
Formal Logic,857,Very Rude,1,100,C,C,C
Formal Logic,878,Very Friendly,1,100,B,B,B
Formal Logic,878,Friendly,1,100,B,B,B
Formal Logic,878,Neutral,1,100,B,B,B
Formal Logic,878,Rude,1,100,B,B,B
Formal Logic,878,Very Rude,1,100,B,B,B
Formal Logic,880,Very Friendly,1,100,C,C,C
Formal Logic,880,Friendly,1,100,C,C,C
Formal Logic,880,Neutral,1,100,C,C,C
Formal Logic,880,Rude,1,100,C,C,C
Formal Logic,880,Very Rude,1,100,C,C,C
Formal Logic,882,Very Friendly,1,100,D,D,D
Formal Logic,882,Friendly,1,100,D,D,D
Formal Logic,882,Neutral,1,100,D,D,D
Formal Logic,882,Rude,1,100,D,D,D
Formal Logic,882,Very Rude,1,100,D,D,D
Formal Logic,890,Very Friendly,1,0,A,C,C
Formal Logic,890,Friendly,1,0,A,C,C
Formal Logic,890,Neutral,1,0,A,C,C
Formal Logic,890,Rude,1,0,A,C,C
Formal Logic,890,Very Rude,1,0,A,C,C
Formal Logic,897,Very Friendly,1,100,A,A,A
Formal Logic,897,Friendly,1,100,A,A,A
Formal Logic,897,Neutral,1,100,A,A,A
Formal Logic,897,Rude,1,100,A,A,A
Formal Logic,897,Very Rude,1,100,A,A,A
Formal Logic,908,Very Friendly,1,100,D,D,D
Formal Logic,908,Friendly,1,100,D,D,D
Formal Logic,908,Neutral,1,100,D,D,D
Formal Logic,908,Rude,1,100,D,D,D
Formal Logic,908,Very Rude,1,100,D,D,D
Formal Logic,912,Very Friendly,1,100,A,A,A
Formal Logic,912,Friendly,1,100,A,A,A
Formal Logic,912,Neutral,1,100,A,A,A
Formal Logic,912,Rude,1,100,A,A,A
Formal Logic,912,Very Rude,1,100,A,A,A
Formal Logic,927,Very Friendly,1,100,B,B,B
Formal Logic,927,Friendly,1,100,B,B,B
Formal Logic,927,Neutral,1,100,B,B,B
Formal Logic,927,Rude,1,100,B,B,B
Formal Logic,927,Very Rude,1,100,B,B,B
Formal Logic,945,Very Friendly,1,100,C,C,C
Formal Logic,945,Friendly,1,100,C,C,C
Formal Logic,945,Neutral,1,100,C,C,C
Formal Logic,945,Rude,1,100,C,C,C
Formal Logic,945,Very Rude,1,100,C,C,C
Formal Logic,950,Very Friendly,1,100,C,C,C
Formal Logic,950,Friendly,1,100,C,C,C
Formal Logic,950,Neutral,1,100,C,C,C
Formal Logic,950,Rude,1,100,C,C,C
Formal Logic,950,Very Rude,1,100,C,C,C
Formal Logic,961,Very Friendly,1,100,C,C,C
Formal Logic,961,Friendly,1,100,C,C,C
Formal Logic,961,Neutral,1,100,C,C,C
Formal Logic,961,Rude,1,100,C,C,C
Formal Logic,961,Very Rude,1,100,C,C,C
