Domain,QID,Tone,Run,Score (%),Correct,Predicted,Raw Response
law,77,Rude,1,0,A,C,C.
law,77,Very Rude,1,0,A,C,C.
law,79,Very Friendly,1,0,D,B,B.
law,79,Friendly,1,0,D,B,B.
law,79,Neutral,1,0,D,B,B.
law,79,Rude,1,0,D,B,B.
law,79,Very Rude,1,0,D,B,B.
law,82,Very Friendly,1,100,B,B,B
law,82,Friendly,1,100,B,B,B
law,82,Neutral,1,100,B,B,B
law,82,Rude,1,100,B,B,B
law,82,Very Rude,1,100,B,B,B
law,84,Very Friendly,1,0,D,C,C
law,84,Friendly,1,0,D,C,C
law,84,Neutral,1,0,D,C,C
law,84,Rude,1,0,D,C,C
law,84,Very Rude,1,0,D,C,C
law,87,Very Friendly,1,100,B,B,B.
law,87,Friendly,1,100,B,B,B.
law,87,Neutral,1,100,B,B,B.
law,87,Rude,1,100,B,B,B.
law,87,Very Rude,1,100,B,B,B.
law,100,Very Friendly,1,100,C,C,C
law,100,Friendly,1,100,C,C,C
law,100,Neutral,1,100,C,C,C
law,100,Rude,1,100,C,C,C
law,100,Very Rude,1,100,C,C,C
law,101,Very Friendly,1,100,D,D,D
law,101,Friendly,1,100,D,D,D
law,101,Neutral,1,100,D,D,D
law,101,Rude,1,100,D,D,D
law,101,Very Rude,1,100,D,D,D
law,102,Very Friendly,1,100,C,C,C
law,102,Friendly,1,100,C,C,C.
law,102,Neutral,1,100,C,C,C
law,102,Rude,1,100,C,C,C
law,102,Very Rude,1,100,C,C,C.
law,108,Very Friendly,1,100,B,B,B.
law,108,Friendly,1,100,B,B,B.
law,108,Neutral,1,100,B,B,B.
law,108,Rude,1,100,B,B,B.
law,108,Very Rude,1,0,B,D,D.
law,110,Very Friendly,1,100,C,C,C
law,110,Friendly,1,100,C,C,C
law,110,Neutral,1,100,C,C,C
law,110,Rude,1,100,C,C,C
law,110,Very Rude,1,100,C,C,C
law,112,Very Friendly,1,0,C,A,A
law,112,Friendly,1,0,C,A,A
law,112,Neutral,1,0,C,A,A
law,112,Rude,1,0,C,A,A
law,112,Very Rude,1,0,C,A,A
law,114,Very Friendly,1,100,A,A,A
law,114,Friendly,1,100,A,A,A
law,114,Neutral,1,100,A,A,A
law,114,Rude,1,100,A,A,A
law,114,Very Rude,1,100,A,A,A
law,116,Very Friendly,1,0,A,B,B
law,116,Friendly,1,0,A,B,B
law,116,Neutral,1,0,A,C,C
law,116,Rude,1,0,A,B,B
law,116,Very Rude,1,0,A,C,C
law,124,Very Friendly,1,100,D,D,D.
law,124,Friendly,1,100,D,D,D.
law,124,Neutral,1,100,D,D,D.
law,124,Rude,1,100,D,D,D.
law,124,Very Rude,1,100,D,D,D.
law,125,Very Friendly,1,0,C,B,B.
law,125,Friendly,1,0,C,B,B.
law,125,Neutral,1,100,C,C,C.
law,125,Rude,1,100,C,C,C.
law,125,Very Rude,1,0,C,B,B.
law,127,Very Friendly,1,100,C,C,C
law,127,Friendly,1,100,C,C,C
law,127,Neutral,1,100,C,C,C
law,127,Rude,1,100,C,C,C
law,127,Very Rude,1,100,C,C,C
law,129,Very Friendly,1,100,C,C,C
law,129,Friendly,1,100,C,C,C
law,129,Neutral,1,100,C,C,C
law,129,Rude,1,100,C,C,C
law,129,Very Rude,1,100,C,C,C
law,136,Very Friendly,1,100,C,C,C
law,136,Friendly,1,100,C,C,C
law,136,Neutral,1,100,C,C,C
law,136,Rude,1,100,C,C,C
law,136,Very Rude,1,100,C,C,C
law,141,Very Friendly,1,100,D,D,D
law,141,Friendly,1,100,D,D,D
law,141,Neutral,1,100,D,D,D
law,141,Rude,1,100,D,D,D
law,141,Very Rude,1,0,D,C,C
law,142,Very Friendly,1,100,A,A,A.
law,142,Friendly,1,100,A,A,A.
law,142,Neutral,1,100,A,A,A.
law,142,Rude,1,100,A,A,A
law,142,Very Rude,1,100,A,A,A
law,148,Very Friendly,1,0,A,B,B
law,148,Friendly,1,0,A,B,B.
law,148,Neutral,1,0,A,B,B
law,148,Rude,1,0,A,B,B.
law,148,Very Rude,1,0,A,B,B.
law,156,Very Friendly,1,0,D,B,B.
law,156,Friendly,1,0,D,B,B.
law,156,Neutral,1,0,D,B,B.
law,156,Rude,1,0,D,B,B.
law,156,Very Rude,1,0,D,B,B.
law,164,Very Friendly,1,100,D,D,D
law,164,Friendly,1,100,D,D,D
law,164,Neutral,1,100,D,D,D
law,164,Rude,1,100,D,D,D
law,164,Very Rude,1,100,D,D,D
law,169,Very Friendly,1,0,A,B,B.
law,169,Friendly,1,0,A,D,D
law,169,Neutral,1,0,A,B,B
law,169,Rude,1,0,A,D,D
law,169,Very Rude,1,0,A,D,D
law,171,Very Friendly,1,0,A,C,C.
law,171,Friendly,1,0,A,C,C.
law,171,Neutral,1,0,A,B,B.
law,171,Rude,1,0,A,C,C.
law,171,Very Rude,1,0,A,C,C.
law,175,Very Friendly,1,0,B,D,D.
law,175,Friendly,1,0,B,D,D.
law,175,Neutral,1,0,B,D,D
law,175,Rude,1,0,B,D,D.
law,175,Very Rude,1,0,B,D,D.
law,176,Very Friendly,1,100,D,D,D
law,176,Friendly,1,100,D,D,D
law,176,Neutral,1,100,D,D,D
law,176,Rude,1,100,D,D,D
law,176,Very Rude,1,100,D,D,D
law,180,Very Friendly,1,100,D,D,D
law,180,Friendly,1,100,D,D,D
law,180,Neutral,1,100,D,D,D
law,180,Rude,1,100,D,D,D
law,180,Very Rude,1,100,D,D,D
law,185,Very Friendly,1,100,B,B,B
law,185,Friendly,1,100,B,B,B
law,185,Neutral,1,100,B,B,B
law,185,Rude,1,100,B,B,B
law,185,Very Rude,1,100,B,B,B
law,189,Very Friendly,1,0,A,D,D
law,189,Friendly,1,100,A,A,A
law,189,Neutral,1,100,A,A,A
law,189,Rude,1,0,A,D,D
law,189,Very Rude,1,0,A,D,D
law,193,Very Friendly,1,0,A,D,D
law,193,Friendly,1,0,A,D,D
law,193,Neutral,1,100,A,A,A
law,193,Rude,1,100,A,A,A
law,193,Very Rude,1,100,A,A,A
law,197,Very Friendly,1,100,D,D,D.
law,197,Friendly,1,100,D,D,D.
law,197,Neutral,1,100,D,D,D.
law,197,Rude,1,100,D,D,D
law,197,Very Rude,1,100,D,D,D
law,199,Very Friendly,1,100,D,D,D
law,199,Friendly,1,100,D,D,D
law,199,Neutral,1,100,D,D,D
law,199,Rude,1,100,D,D,D
law,199,Very Rude,1,100,D,D,D
law,200,Very Friendly,1,100,C,C,C.
law,200,Friendly,1,0,C,B,B.
law,200,Neutral,1,0,C,B,B.
law,200,Rude,1,0,C,B,B.
law,200,Very Rude,1,0,C,B,B.
law,204,Very Friendly,1,100,B,B,B
law,204,Friendly,1,100,B,B,B.
law,204,Neutral,1,100,B,B,B
law,204,Rude,1,100,B,B,B
law,204,Very Rude,1,100,B,B,B.
law,209,Very Friendly,1,100,D,D,D
law,209,Friendly,1,100,D,D,D
law,209,Neutral,1,100,D,D,D
law,209,Rude,1,100,D,D,D
law,209,Very Rude,1,100,D,D,D
law,210,Very Friendly,1,0,D,A,A
law,210,Friendly,1,0,D,A,A
law,210,Neutral,1,0,D,A,A.
law,210,Rude,1,0,D,A,A
law,210,Very Rude,1,0,D,A,A
law,211,Very Friendly,1,100,C,C,C
law,211,Friendly,1,100,C,C,C
law,211,Neutral,1,100,C,C,C
law,211,Rude,1,100,C,C,C
law,211,Very Rude,1,100,C,C,C
law,219,Very Friendly,1,100,C,C,C
law,219,Friendly,1,100,C,C,C
law,219,Neutral,1,100,C,C,C
law,219,Rude,1,100,C,C,C
law,219,Very Rude,1,100,C,C,C
law,221,Very Friendly,1,100,C,C,C
law,221,Friendly,1,100,C,C,C
law,221,Neutral,1,100,C,C,C
law,221,Rude,1,100,C,C,C
law,221,Very Rude,1,100,C,C,C
law,222,Very Friendly,1,0,B,C,C.
law,222,Friendly,1,0,B,C,C
law,222,Neutral,1,0,B,C,C.
law,222,Rude,1,0,B,C,C
law,222,Very Rude,1,0,B,C,C
law,232,Very Friendly,1,100,B,B,B.
law,232,Friendly,1,100,B,B,B.
law,232,Neutral,1,100,B,B,B.
law,232,Rude,1,100,B,B,B
law,232,Very Rude,1,100,B,B,B
law,234,Very Friendly,1,100,A,A,A
law,234,Friendly,1,100,A,A,A
law,234,Neutral,1,100,A,A,A
law,234,Rude,1,100,A,A,A
law,234,Very Rude,1,100,A,A,A
law,237,Very Friendly,1,100,D,D,D.
law,237,Friendly,1,100,D,D,D.
law,237,Neutral,1,100,D,D,D
law,237,Rude,1,100,D,D,D
law,237,Very Rude,1,100,D,D,D.
law,238,Very Friendly,1,100,A,A,A
law,238,Friendly,1,100,A,A,A
law,238,Neutral,1,100,A,A,A
law,238,Rude,1,100,A,A,A
law,238,Very Rude,1,100,A,A,A
law,240,Very Friendly,1,100,D,D,D
law,240,Friendly,1,100,D,D,D
law,240,Neutral,1,100,D,D,D
law,240,Rude,1,100,D,D,D
law,240,Very Rude,1,100,D,D,D
law,241,Very Friendly,1,100,C,C,C
law,241,Friendly,1,100,C,C,C.
law,241,Neutral,1,100,C,C,C.
law,241,Rude,1,100,C,C,C.
law,241,Very Rude,1,100,C,C,C.
law,244,Very Friendly,1,0,C,B,B.
law,244,Friendly,1,0,C,B,B.
law,244,Neutral,1,0,C,B,B.
law,244,Rude,1,0,C,B,B
law,244,Very Rude,1,0,C,B,B.
law,245,Very Friendly,1,100,B,B,B
law,245,Friendly,1,100,B,B,B
law,245,Neutral,1,100,B,B,B
law,245,Rude,1,100,B,B,B
law,245,Very Rude,1,100,B,B,B
law,248,Very Friendly,1,100,A,A,A
law,248,Friendly,1,100,A,A,A
law,248,Neutral,1,100,A,A,A
law,248,Rude,1,100,A,A,A
law,248,Very Rude,1,100,A,A,A
law,255,Very Friendly,1,100,C,C,C
law,255,Friendly,1,100,C,C,C
law,255,Neutral,1,100,C,C,C
law,255,Rude,1,100,C,C,C
law,255,Very Rude,1,100,C,C,C
law,260,Very Friendly,1,100,C,C,C
law,260,Friendly,1,100,C,C,C.
law,260,Neutral,1,100,C,C,C
law,260,Rude,1,100,C,C,C
law,260,Very Rude,1,100,C,C,C
law,262,Very Friendly,1,0,C,D,D
law,262,Friendly,1,0,C,D,D
law,262,Neutral,1,0,C,D,D
law,262,Rude,1,0,C,D,D
law,262,Very Rude,1,0,C,D,D
law,266,Very Friendly,1,0,B,C,C
law,266,Friendly,1,0,B,C,C
law,266,Neutral,1,0,B,C,C
law,266,Rude,1,0,B,C,C
law,266,Very Rude,1,0,B,C,C
law,267,Very Friendly,1,100,B,B,B.
law,267,Friendly,1,100,B,B,B.
law,267,Neutral,1,100,B,B,B.
law,267,Rude,1,100,B,B,B.
law,267,Very Rude,1,100,B,B,B.
law,271,Very Friendly,1,0,C,A,A
law,271,Friendly,1,0,C,A,A
law,271,Neutral,1,0,C,A,A
law,271,Rude,1,0,C,A,A
law,271,Very Rude,1,0,C,A,A
law,272,Very Friendly,1,100,B,B,B.
law,272,Friendly,1,100,B,B,B.
law,272,Neutral,1,100,B,B,B.
law,272,Rude,1,100,B,B,B.
law,272,Very Rude,1,100,B,B,B.
law,275,Very Friendly,1,0,C,D,D.
law,275,Friendly,1,0,C,D,D.
law,275,Neutral,1,0,C,D,D.
law,275,Rude,1,0,C,D,D.
law,275,Very Rude,1,0,C,D,D
law,276,Very Friendly,1,100,B,B,B
law,276,Friendly,1,100,B,B,B.
law,276,Neutral,1,100,B,B,B
law,276,Rude,1,100,B,B,B.
law,276,Very Rude,1,100,B,B,B
law,278,Very Friendly,1,100,D,D,D.
law,278,Friendly,1,100,D,D,D.
law,278,Neutral,1,100,D,D,D
law,278,Rude,1,100,D,D,D
law,278,Very Rude,1,100,D,D,D.
law,283,Very Friendly,1,100,B,B,B
law,283,Friendly,1,100,B,B,B
law,283,Neutral,1,100,B,B,B.
law,283,Rude,1,100,B,B,B.
law,283,Very Rude,1,100,B,B,B.
law,286,Very Friendly,1,0,A,C,C
law,286,Friendly,1,0,A,C,C
law,286,Neutral,1,0,A,C,C
law,286,Rude,1,0,A,C,C
law,286,Very Rude,1,0,A,C,C
law,287,Very Friendly,1,0,D,C,C.
law,287,Friendly,1,0,D,C,C
law,287,Neutral,1,0,D,C,C.
law,287,Rude,1,0,D,C,C.
law,287,Very Rude,1,0,D,C,C.
law,288,Very Friendly,1,100,D,D,D
law,288,Friendly,1,100,D,D,D
law,288,Neutral,1,100,D,D,D
law,288,Rude,1,100,D,D,D
law,288,Very Rude,1,100,D,D,D
law,290,Very Friendly,1,100,C,C,C.
law,290,Friendly,1,100,C,C,C.
law,290,Neutral,1,100,C,C,C.
law,290,Rude,1,100,C,C,C
law,290,Very Rude,1,100,C,C,C.
law,293,Very Friendly,1,100,A,A,A
law,293,Friendly,1,100,A,A,A
law,293,Neutral,1,100,A,A,A
law,293,Rude,1,100,A,A,A
law,293,Very Rude,1,100,A,A,A
law,297,Very Friendly,1,100,C,C,C.
law,297,Friendly,1,100,C,C,C.
law,297,Neutral,1,100,C,C,C.
law,297,Rude,1,100,C,C,C.
law,297,Very Rude,1,100,C,C,C.
law,298,Very Friendly,1,100,D,D,D
law,298,Friendly,1,100,D,D,D
law,298,Neutral,1,100,D,D,D
law,298,Rude,1,100,D,D,D
law,298,Very Rude,1,100,D,D,D
law,299,Very Friendly,1,0,A,B,B.
law,299,Friendly,1,0,A,B,B.
law,299,Neutral,1,0,A,B,B.
law,299,Rude,1,0,A,B,B
law,299,Very Rude,1,0,A,B,B.
law,304,Very Friendly,1,100,D,D,D
law,304,Friendly,1,100,D,D,D
law,304,Neutral,1,100,D,D,D
law,304,Rude,1,100,D,D,D
law,304,Very Rude,1,100,D,D,D
law,307,Very Friendly,1,0,B,C,C
law,307,Friendly,1,0,B,C,C
law,307,Neutral,1,0,B,C,C
law,307,Rude,1,0,B,C,C
law,307,Very Rude,1,0,B,C,C
law,309,Very Friendly,1,100,D,D,D
law,309,Friendly,1,100,D,D,D
law,309,Neutral,1,100,D,D,D
law,309,Rude,1,100,D,D,D
law,309,Very Rude,1,100,D,D,D
law,310,Very Friendly,1,100,D,D,D
law,310,Friendly,1,100,D,D,D
law,310,Neutral,1,100,D,D,D
law,310,Rude,1,100,D,D,D
law,310,Very Rude,1,100,D,D,D
law,311,Very Friendly,1,0,A,C,C.
law,311,Friendly,1,0,A,C,C.
law,311,Neutral,1,0,A,C,C.
law,311,Rude,1,0,A,C,C.
law,311,Very Rude,1,0,A,C,C.
law,313,Very Friendly,1,100,C,C,C
law,313,Friendly,1,100,C,C,C
law,313,Neutral,1,100,C,C,C
law,313,Rude,1,100,C,C,C
law,313,Very Rude,1,100,C,C,C
law,317,Very Friendly,1,100,C,C,C
law,317,Friendly,1,100,C,C,C
law,317,Neutral,1,100,C,C,C
law,317,Rude,1,100,C,C,C
law,317,Very Rude,1,100,C,C,C
law,323,Very Friendly,1,100,D,D,D
law,323,Friendly,1,100,D,D,D
law,323,Neutral,1,100,D,D,D
law,323,Rude,1,100,D,D,D
law,323,Very Rude,1,100,D,D,D
law,325,Very Friendly,1,100,A,A,A
law,325,Friendly,1,100,A,A,A
law,325,Neutral,1,100,A,A,A
law,325,Rude,1,100,A,A,A
law,325,Very Rude,1,100,A,A,A
law,328,Very Friendly,1,100,D,D,D
law,328,Friendly,1,100,D,D,D
law,328,Neutral,1,100,D,D,D
law,328,Rude,1,100,D,D,D
law,328,Very Rude,1,100,D,D,D
law,333,Very Friendly,1,100,B,B,B
law,333,Friendly,1,100,B,B,B.
law,333,Neutral,1,100,B,B,B
law,333,Rude,1,100,B,B,B
law,333,Very Rude,1,100,B,B,B.
law,340,Very Friendly,1,100,A,A,A
law,340,Friendly,1,100,A,A,A
law,340,Neutral,1,100,A,A,A
law,340,Rude,1,100,A,A,A
law,340,Very Rude,1,100,A,A,A
law,343,Very Friendly,1,100,D,D,D
law,343,Friendly,1,100,D,D,D
law,343,Neutral,1,100,D,D,D
law,343,Rude,1,100,D,D,D
law,343,Very Rude,1,100,D,D,D
law,345,Very Friendly,1,100,A,A,A
law,345,Friendly,1,100,A,A,A
law,345,Neutral,1,100,A,A,A
law,345,Rude,1,100,A,A,A
law,345,Very Rude,1,100,A,A,A
law,347,Very Friendly,1,0,A,B,B
law,347,Friendly,1,0,A,B,B
law,347,Neutral,1,0,A,B,B
law,347,Rude,1,0,A,B,B
law,347,Very Rude,1,0,A,B,B
law,351,Very Friendly,1,100,D,D,D
law,351,Friendly,1,100,D,D,D
law,351,Neutral,1,100,D,D,D
law,351,Rude,1,100,D,D,D
law,351,Very Rude,1,100,D,D,D
law,352,Very Friendly,1,100,B,B,B.
law,352,Friendly,1,100,B,B,B.
law,352,Neutral,1,100,B,B,B.
law,352,Rude,1,100,B,B,B.
law,352,Very Rude,1,100,B,B,B.
law,353,Very Friendly,1,100,D,D,D
law,353,Friendly,1,100,D,D,D
law,353,Neutral,1,100,D,D,D
law,353,Rude,1,100,D,D,D
law,353,Very Rude,1,100,D,D,D
law,354,Very Friendly,1,0,A,C,C.
law,354,Friendly,1,0,A,C,C.
law,354,Neutral,1,0,A,C,C.
law,354,Rude,1,0,A,C,C
law,354,Very Rude,1,0,A,C,C.
law,355,Very Friendly,1,100,C,C,C
law,355,Friendly,1,100,C,C,C
law,355,Neutral,1,100,C,C,C
law,355,Rude,1,100,C,C,C
law,355,Very Rude,1,100,C,C,C
law,356,Very Friendly,1,100,C,C,C
law,356,Friendly,1,100,C,C,C
law,356,Neutral,1,100,C,C,C
law,356,Rude,1,100,C,C,C
law,356,Very Rude,1,100,C,C,C
law,359,Very Friendly,1,0,C,A,A
law,359,Friendly,1,0,C,A,A
law,359,Neutral,1,0,C,A,A
law,359,Rude,1,0,C,A,A
law,359,Very Rude,1,0,C,A,A
law,362,Very Friendly,1,0,C,A,A
law,362,Friendly,1,0,C,A,A
law,362,Neutral,1,0,C,A,A
law,362,Rude,1,0,C,A,A
law,362,Very Rude,1,0,C,A,A
law,364,Very Friendly,1,0,B,C,C.
law,364,Friendly,1,0,B,C,C.
law,364,Neutral,1,0,B,C,C.
law,364,Rude,1,0,B,C,C
law,364,Very Rude,1,0,B,C,C.
law,366,Very Friendly,1,100,D,D,D.
law,366,Friendly,1,100,D,D,D.
law,366,Neutral,1,100,D,D,D.
law,366,Rude,1,100,D,D,D.
law,366,Very Rude,1,100,D,D,D.
law,367,Very Friendly,1,100,A,A,A
law,367,Friendly,1,100,A,A,A
law,367,Neutral,1,100,A,A,A
law,367,Rude,1,100,A,A,A
law,367,Very Rude,1,100,A,A,A
law,368,Very Friendly,1,100,A,A,A
law,368,Friendly,1,100,A,A,A
law,368,Neutral,1,100,A,A,A
law,368,Rude,1,100,A,A,A
law,368,Very Rude,1,100,A,A,A
law,371,Very Friendly,1,0,B,C,C
law,371,Friendly,1,0,B,C,C
law,371,Neutral,1,0,B,C,C
law,371,Rude,1,0,B,C,C
law,371,Very Rude,1,0,B,C,C
law,372,Very Friendly,1,100,C,C,C
law,372,Friendly,1,100,C,C,C
law,372,Neutral,1,100,C,C,C
law,372,Rude,1,100,C,C,C
law,372,Very Rude,1,100,C,C,C
law,375,Very Friendly,1,0,A,B,B
law,375,Friendly,1,0,A,B,B.
law,375,Neutral,1,0,A,B,B
law,375,Rude,1,0,A,B,B
law,375,Very Rude,1,0,A,B,B
law,378,Very Friendly,1,100,A,A,A
law,378,Friendly,1,100,A,A,A
law,378,Neutral,1,100,A,A,A
law,378,Rude,1,100,A,A,A
law,378,Very Rude,1,100,A,A,A
law,381,Very Friendly,1,100,A,A,A
law,381,Friendly,1,100,A,A,A
law,381,Neutral,1,100,A,A,A
law,381,Rude,1,100,A,A,A
law,381,Very Rude,1,100,A,A,A
law,382,Very Friendly,1,100,B,B,B.
law,382,Friendly,1,100,B,B,B.
law,382,Neutral,1,100,B,B,B.
law,382,Rude,1,100,B,B,B.
law,382,Very Rude,1,100,B,B,B.
law,383,Very Friendly,1,0,D,C,C.
law,383,Friendly,1,0,D,C,C.
law,383,Neutral,1,0,D,C,C.
law,383,Rude,1,0,D,C,C.
law,383,Very Rude,1,0,D,C,C
law,384,Very Friendly,1,0,B,C,C
law,384,Friendly,1,0,B,C,C
law,384,Neutral,1,0,B,C,C
law,384,Rude,1,0,B,C,C
law,384,Very Rude,1,0,B,C,C
law,395,Very Friendly,1,0,B,A,A
law,395,Friendly,1,0,B,A,A
law,395,Neutral,1,0,B,A,A
law,395,Rude,1,0,B,A,A
law,395,Very Rude,1,0,B,A,A
law,399,Very Friendly,1,0,D,B,B
law,399,Friendly,1,0,D,B,B
law,399,Neutral,1,0,D,B,B
law,399,Rude,1,0,D,B,B
law,399,Very Rude,1,0,D,B,B
law,406,Very Friendly,1,100,A,A,A
law,406,Friendly,1,100,A,A,A.
law,406,Neutral,1,100,A,A,A
law,406,Rude,1,100,A,A,A
law,406,Very Rude,1,100,A,A,A
law,412,Very Friendly,1,100,B,B,B.
law,412,Friendly,1,100,B,B,B.
law,412,Neutral,1,100,B,B,B.
law,412,Rude,1,100,B,B,B.
law,412,Very Rude,1,100,B,B,B.
law,414,Very Friendly,1,100,A,A,A
law,414,Friendly,1,100,A,A,A
law,414,Neutral,1,100,A,A,A
law,414,Rude,1,100,A,A,A
law,414,Very Rude,1,100,A,A,A
law,416,Very Friendly,1,0,D,C,C.
law,416,Friendly,1,0,D,C,C.
law,416,Neutral,1,0,D,C,C.
law,416,Rude,1,0,D,C,C
law,416,Very Rude,1,0,D,C,C.
law,417,Very Friendly,1,100,B,B,B
law,417,Friendly,1,100,B,B,B
law,417,Neutral,1,100,B,B,B
law,417,Rude,1,100,B,B,B
law,417,Very Rude,1,100,B,B,B
law,421,Very Friendly,1,100,A,A,A
law,421,Friendly,1,100,A,A,A
law,421,Neutral,1,100,A,A,A.
law,421,Rude,1,100,A,A,A
law,421,Very Rude,1,100,A,A,A
law,423,Very Friendly,1,100,B,B,B.
law,423,Friendly,1,100,B,B,B.
law,423,Neutral,1,100,B,B,B.
law,423,Rude,1,100,B,B,B.
law,423,Very Rude,1,100,B,B,B.
law,424,Very Friendly,1,0,D,B,B.
law,424,Friendly,1,0,D,B,B.
law,424,Neutral,1,0,D,B,B.
law,424,Rude,1,0,D,B,B.
law,424,Very Rude,1,0,D,B,B.
law,426,Very Friendly,1,0,A,B,B.
law,426,Friendly,1,0,A,B,B.
law,426,Neutral,1,0,A,B,B.
law,426,Rude,1,0,A,B,B.
law,426,Very Rude,1,0,A,B,B.
law,427,Very Friendly,1,0,D,A,A
law,427,Friendly,1,0,D,A,A
law,427,Neutral,1,0,D,A,A
law,427,Rude,1,0,D,A,A
law,427,Very Rude,1,0,D,A,A
law,428,Very Friendly,1,0,C,B,B.
law,428,Friendly,1,0,C,B,B.
law,428,Neutral,1,0,C,B,B.
law,428,Rude,1,0,C,B,B.
law,428,Very Rude,1,0,C,B,B.
law,429,Very Friendly,1,0,D,A,A
law,429,Friendly,1,0,D,C,C
law,429,Neutral,1,0,D,A,A
law,429,Rude,1,0,D,C,C
law,429,Very Rude,1,0,D,C,C
law,430,Very Friendly,1,100,C,C,C
law,430,Friendly,1,100,C,C,C
law,430,Neutral,1,100,C,C,C
law,430,Rude,1,100,C,C,C
law,430,Very Rude,1,100,C,C,C
law,431,Very Friendly,1,0,A,D,D
law,431,Friendly,1,0,A,D,D.
law,431,Neutral,1,0,A,D,D
law,431,Rude,1,100,A,A,A.
law,431,Very Rude,1,100,A,A,A.
law,433,Very Friendly,1,0,D,C,C
law,433,Friendly,1,0,D,C,C
